category_no,category_name,parent_category_no
210295,天然石・半貴石,210276
210296,シェルビーズ,210276
210297,パール,210276
210298,インドビーズ,210276
210299,アフリカンビーズ,210276
210300,アクリル,210276
210301,ジルコニア,210276
210302,グラスビーズ,210276
210311,刺繍キット,210310
210312,刺繍道具,210310
210314,パッチワーク生地,210313
210315,パッチワークキット,210313
210330,アンジェリカ・ルート,210329
210331,イランイラン,210329
210332,イランイラン・エクストラ,210329
210333,エレミ,210329
210334,オレンジ・スウィート,210329
210335,カモミール・ジャーマン,210329
210336,カモミール・ローマン,210329
210337,カユプテ,210329
210338,カルダモン,210329
210339,カンファー・ホワイト,210329
210340,キャロットシード,210329
210341,クラリーセージ,210329
214882,洗浄・保存液,205789
210342,グレープフルーツ,210329
214882,洗浄・保存液,205789
210343,クローブ・バッド,210329
210344,コリアンダー,210329
210345,サイプレス,210329
210346,サンダルウッド,210329
210347,シダーウッド・アトラス,210329
210348,シダーウッド・バージニアン,210329
210349,シトロネラ,210329
210350,シナモン・リーフ,210329
210351,ジャスミン・アブソリュート,210329
210352,ジュニパー・ベリー,210329
210353,ジンジャー,210329
210354,スペアミント,210329
210355,セージ,210329
210356,ゼラニウム,210329
210357,タイム・ホワイト,210329
210358,ティートゥリー,210329
210359,ナツメグ,210329
210360,ニアウリ,210329
210361,ネロリ,210329
210362,パイン,210329
210363,バジル,210329
210364,パセリ・シード,210329
210365,パチュリー,210329
210366,パルマローザ,210329
210367,フェンネル・スイート,210329
210368,プチグレン,210329
210369,ブラックペッパー,210329
210370,フランキンセンス,210329
210371,ベチバー,210329
210372,ペパーミント,210329
210373,ベルガモット,210329
210374,ベンゾイン,210329
210375,マージョラム・スイート,210329
210376,マヌカ,210329
210377,マンダリン,210329
210378,ミルラ,210329
210379,メリッサ・トゥルー,210329
210380,メリッサ・ブレンド,210329
210381,ユーカリ,210329
210382,ユーカリ・シトリオドラ,210329
210383,ユーカリ・ラジアータ,210329
210384,ゆず,210329
210385,ライム,210329
210386,ラベンサラ,210329
210387,ラベンダー・フレンチ,210329
210388,ラベンダー・ハイアルト,210329
210389,リツェアクベバ,210329
210390,リンデン・アブソリュート,210329
210391,レモン,210329
210392,レモングラス,210329
210393,ローズ・アブソリュート,210329
210394,ローズウッド,210329
210395,ローズ・オットー,210329
210396,ローズマリー,210329
209101,関連書籍,211628
216499,フェイスカラー・パウダー,204233
216519,アイブロウ・眉マスカラ,204233
216539,アイシャドウ,204233
209118,関連書籍,211656
216559,アイライナー,204233
210400,練香,210397
210401,印香,210397
210402,香木,210397
210403,匂い袋,210397
216579,マスカラ,204233
209148,関連書籍,211673
210415,コンプレッサ,210414
210416,釘打機,210414
210417,スプレーガン,210414
212567,脱毛器,208264
216600,口紅,204233
210419,台はかり,210418
210420,吊りはかり,210418
210421,皿はかり,210418
210422,天秤,210418
210423,スケール,210418
210424,温度計,210418
210425,湿度計,210418
210427,テープ・接着用具,210426
216620,リップグロス,204233
210428,ルーペ,210426
210429,保護メガネ,210426
210430,保護マスク,210426
210432,脚立,210431
210433,はしご,210431
210434,踏み台,210431
210435,作業台,210431
210436,その他,210431
216640,チーク,204233
210438,塗料,210437
210439,補修剤,210437
210440,各種素材,210437
210463,ムース,210462
210464,ジェル,210462
210465,ローション,210462
210466,アフターケア,210462
210468,洗顔,210467
210469,化粧水,210467
210470,乳液,210467
210471,クリーム,210467
210472,アイケア,210467
215430,ソファセット,205515
205516,その他,215430
215434,2人掛け,205515
205517,その他,215434
215438,3人掛け,205515
205518,その他,215438
215442,アームチェア,205515
215446,1人掛け,205515
205519,その他,215442
215450,リクライニングソファ,205515
205520,その他,215446
215454,カウチソファ,205515
205521,その他,215450
215458,コーナーソファ,205515
205522,その他,215454
215462,ハイバックソファ,205515
215466,ベンチタイプ,205515
205524,その他,215458
216737,スチーム,204245
216737,スチーム,204245
205525,その他,215462
205526,その他,215466
205527,その他,215488
205528,その他,215491
205529,その他,215494
205530,その他,215497
205531,その他,215504
205536,その他,215520
205537,その他,215525
205538,その他,215531
205553,ベッドパッド,215566
205555,敷布団,215566
205568,ベッドカバー,215566
205582,枕,215566
205604,布団カバー,215566
205611,毛布,215566
205612,シーツ,215566
205613,タオルケット,215566
205554,その他,215663
215620,アクリル毛布,205611
215621,綿毛布,205611
215628,純毛毛布,205611
215635,シルク毛布,205611
215644,敷布団用,205604
215647,掛け布団用,205604
215655,カバーセット,205604
205634,その他ボード,215682
205122,その他,216223
205121,その他,216226
210675,ハンドケア用品,210674
210676,キューティクルオイル,210674
215712,ベースライト,205653
215713,吹き抜け用照明,205653
215715,ニッチライト・ピクチャーライト,205654
215279,骨,206135
205681,その他,215734
215280,チップス,206135
215281,ふりかけ・トッピング,206135
215281,ふりかけ・トッピング,206135
215282,ソーセージ,206135
215283,レトルト,206135
215284,ケーキ,206135
215285,ゼリー,206135
215698,パソコンデスク,205726
215288,哺乳器,206139
215289,ランチョンマット,206139
206143,シャンプー・リンス,215298
215290,ジャージー,206155
215297,折りたたみキャリー,206149
215292,浴衣,206155
215293,甚平,206155
210726,ヘナ,210723
215294,つなぎ・カバーオール,206155
210727,ブリーチ,210723
210728,ヘアマニキュア,210723
215296,サングラス・ゴーグル,206155
210729,カラースプレー,210723
213386,双眼鏡・望遠鏡,208076
215319,シャンプー,206143
215322,ノミ取りシャンプー,206143
206143,シャンプー・リンス,215327
206148,その他,215324
215348,携帯水筒,206139
206149,キャリーバッグ,215347
215773,ラック,205725
210751,犬用医薬品,210750
206154,カート,215347
210752,猫用医薬品,210750
210753,その他医薬品,210750
210754,その他,210750
215323,コロン,206186
215302,ドライヤー,206213
210762,首輪,210761
215340,掃除用具,206186
210767,リード,210761
210771,胴輪,210761
206186,ペット消臭剤・衛生用品,215347
213834,キャミソール,207699
213835,ポロシャツ,207699
206191,ウェットティッシュ,215347
213839,ショートパンツ,207699
213840,ハーフパンツ,207699
213842,水着,207699
213847,靴,207698
206207,おむつ,215345
213855,下着・肌着・パジャマ,207698
206216,その他,215345
210782,その他,210779
206217,その他,215347
205818,システム手帳,215783
206279,ボディタオル,215327
215358,哺乳器,206259
210812,ルイ・ヴィトン,210811
210813,エルメス,210811
210814,グッチ,210811
210815,クリスチャン・ディオール,210811
210816,シャネル,210811
215363,ねこじゃらし,206264
206266,その他,215361
210817,コーチ,210811
215364,トンネル,206264
210818,プリングル,210811
215365,ボール,206264
210819,バーバリー,210811
215375,爪とぎ,206264
215376,爪とぎ,206264
215377,爪とぎ,206264
215378,爪とぎ,206264
215370,ドライヤー,206293
215393,掃除用具,206273
215396,ペットドア,206286
207734,おむつネット,213972
207735,おむつライナー,213972
207736,おむつ洗剤,213972
206310,その他,215405
215408,外掛け式フィルター,206311
215409,底面・スポンジ,206311
215411,エーハイム,206311
215413,エアレーション関連,206316
215415,ろ過材,206316
215418,水質管理関連,206316
215964,キッチンスケール,205804
215965,計量カップ,205804
214025,新巻鮭,207774
214026,銀鮭,207774
214027,時鮭,207774
214028,紅鮭,207774
214029,メジカ,207774
214035,ビンチョウマグロ,207770
214036,メバチマグロ,207770
216035,梱包テープ,205779
216041,チャック付ポリ袋,205779
216042,紙管,205779
216043,緩衝材,205779
210913,タイル,210912
210914,レンガ,210912
210918,アイアン,210916
210919,竹,210916
210920,アルミ,210916
216077,ラッピングセット,205833
216080,クレヨン,205873
210238,業務用厨房機器,211782
214235,きなこもち,207829
214236,ずんだもち,207829
214296,司法書士,207930
214297,宅地建物取引主任者,207930
208841,関連書籍,213647
208035,その他,214526
208837,関連書籍,213816
208838,関連書籍,213821
208846,関連書籍,213828
211463,ダイレクト方式,211462
211464,その他方式,211462
211465,その他,211462
211467,NEC,211466
211468,エプソン,211466
211469,沖データ,211466
211471,その他,211466
208215,ストレッチャー,214822
208221,牽引治療器,214822
208229,婦人用体温計,214857
208229,婦人用体温計,214864
208229,婦人用体温計,214864
208225,その他,214875
214857,生理用品,208264
214857,生理用品,208264
214921,介護ベルト,208252
214921,介護ベルト,208252
214922,スライディングボード,208252
214922,スライディングボード,208252
214923,読書スタンド,208252
214923,読書スタンド,208252
211588,AMD,211587
211589,IBM,211587
211590,NEC,211587
211591,ヒューレット・パッカード,211587
213796,パーティ用電飾,209394
211613,PCカード,211612
211614,PCカード,211612
211615,PCIボード,211612
211616,PCIボード,211612
